,request,label
50,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
51,gethttp://localhost:8080/tienda1/global/menum.jsp,0
52,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
53,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
54,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
55,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
56,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
57,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
58,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
59,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
60,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
61,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
62,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=fergusso&password=depravador&nombre=brigitte&apellidos=verdugo+olalla&email=bideau@fulanitoymenganito.eh&dni=99997973e&direccion=valencia,+79+12?h&ciudad=narrillos+del+�lamo&cp=34239&provincia=m�laga&ntc=5564897923459190&b1=registrar",0
63,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
64,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
65,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8460&b1=confirmar,0
66,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
67,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=thieu&password=pillo&nombre=macrina&apellidos=furnari+pentinat&email=brinton2@tartasconamor.lr&dni=57476315m&direccion=juan+de+mariana,+150,+&ciudad=coca+de+alba&cp=03390&provincia=madrid&ntc=3742884361976074&b1=registrar",0
68,gethttp://localhost:8080/tienda1/global/estilos.css,0
69,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
70,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
71,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=loralie&pwd=par�nesi3&remember=off&b1=entrar,0
72,gethttp://localhost:8080/tienda1/index.jsp,0
73,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
74,posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=gahan&password=zarpanel&nombre=filomena&apellidos=beiza+ivanco&email=scala@novisa.ch&dni=77293077j&direccion=c/+masca+45+&ciudad=ca�izal&cp=01478&provincia=granada&ntc=9116424268966228&b1=registrar,0
75,gethttp://localhost:8080/tienda1/index.jsp,0
76,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
77,gethttp://localhost:8080/tienda1/index.jsp,0
78,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
79,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=9448&b1=pasar+por+caja,0
80,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=bernadet&password=522lta&nombre=ben&apellidos=viladomat+gasull&email=karzau@asdn.edu&dni=92283149l&direccion=c/+tamarindo,+109+9e&ciudad=valdeolmillos&cp=33160&provincia=guadalajara&ntc=9842153778086197&b1=registrar",0
81,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
82,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=wee-seng&pwd=c�ntrico&remember=off&b1=entrar,0
83,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
84,posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=queso+manchego&precio=100&cantidad=5&b1=a�adir+al+carrito,0
85,gethttp://localhost:8080/tienda1/index.jsp,0
86,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
87,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
88,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
89,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=7994&b1=pasar+por+caja,0
90,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
91,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=consalve&pwd=p4i6at122&remember=off&b1=entrar,0
92,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
93,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
94,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
95,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=2&nombre=vino+rioja&precio=85&cantidad=43&b1=a�adir+al+carrito,0
96,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
97,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
98,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
99,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
100,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
101,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=jam�n+ib�rico&precio=85&cantidad=57&b1=a�adir+al+carrito,0
102,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
103,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
104,gethttp://localhost:8080/tienda1/miembros/index.jsp,0
105,"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=thirugna&password=desplacib-le&nombre=maciel&apellidos=ginest�+baquedano&email=dekeyser@creacionwebs.bn&dni=46344401e&direccion=camino+san+jaime+97,+&ciudad=montemayor+de+pililla&cp=46814&provincia=lleida&ntc=6905166660575167&b1=registrar",0
106,gethttp://localhost:8080/tienda1/miembros/index.jsp,0
107,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=reamonn&pwd=mud6787t6&remember=off&b1=entrar,0
108,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
109,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
110,posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=rousseau&password=6pa439ue494s&nombre=silvino&apellidos=belito+cede�o&email=kootenay.ramos@mayoriasilenciosa.bi&dni=05315763a&direccion=c/+pirucha+s/n+4-e&ciudad=gallocanta&cp=14810&provincia=zamora&ntc=5258739000426196&b1=registrar,0
111,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
112,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
113,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
114,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
115,gethttp://localhost:8080/tienda1/global/estilos.css,0
116,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
117,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
118,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
119,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=grandy&pwd=confiadora&remember=on&b1=entrar,0
120,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
121,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
122,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=389&b1=confirmar,0
123,gethttp://localhost:8080/tienda1/index.jsp,0
124,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
125,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2993&b1=pasar+por+caja,0
126,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
127,"posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=samieian7&password=e97rep70rn*as&nombre=victoria&apellidos=marginet&email=gran@fernandosoto.ch&dni=84871626q&direccion=entrada+el+zurdo,+166+7?e&ciudad=sisante&cp=10328&provincia=castell�n&ntc=8750399717203336&b1=registrar",0
128,gethttp://localhost:8080/tienda1/global/estilos.css,0
129,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
130,gethttp://localhost:8080/tienda1/global/menum.jsp,0
131,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
132,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
133,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
134,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
135,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
136,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
137,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
138,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
139,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=maridel&password=der85nie88&nombre=jamil&apellidos=daya+basulto&email=fernan-gomez@juegosgratisinternet.sj&dni=09220629k&direccion=ciri,+23,+5?a&ciudad=tierga&cp=04740&provincia=zamora&ntc=2663409898988215&b1=registrar",0
140,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
141,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=100&cantidad=36&b1=a�adir+al+carrito,0
142,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=levitin&password=hemisfero&nombre=roquelina&apellidos=zayas+vadillo&email=jellison@acch-portugal.uk&dni=61676468j&direccion=calle+pago+de+la+serrana+109,+11?a&ciudad=palma+de+cervell�,+la&cp=10250&provincia=almer�a&ntc=0527381182420490&b1=registrar",0
143,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=neufeld&password=ru5runears2&nombre=leobaldo&apellidos=vera&email=benson-rabasa@mareventsprotocolosocial.ad&dni=53087910t&direccion=zafiro,+s/n+4?b&ciudad=urdiales+del+p�ramo&cp=50174&provincia=barcelona&ntc=1702414193720942&b1=registrar",0
144,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
145,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
146,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
147,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=blondell3&password=apotrerar&nombre=mar�a+candela&apellidos=moch�n+quer&email=peller@arvigar.gs&dni=30503437d&direccion=carrer+asturies,+49+&ciudad=santa+fe+de+mond�jar&cp=49135&provincia=santa+cruz+de+tenerife&ntc=8582534834926521&b1=registrar",0
148,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=andrzej&password=reluchar&nombre=roquelina&apellidos=pojmaevich+tissera&email=chaney2@adondeir.ng&dni=61089610t&direccion=pasaje+lucero+147,+&ciudad=conesa&cp=26340&provincia=guadalajara&ntc=8993572479681564&b1=registrar",0
149,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
150,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
151,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=8143&b1=pasar+por+caja,0
152,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
153,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
154,gethttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
155,"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=tomkin&password=pro8i2ic6r&nombre=ivon&apellidos=barrena&email=philipp.castella@biopoint.vc&dni=22468230j&direccion=calle+el+pilar+s/n,+&ciudad=morales+de+toro&cp=03789&provincia=cuenca&ntc=5763287543160416&b1=registrar",0
156,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=thomaier&pwd=re98329e&remember=off&b1=entrar,0
157,gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=eldredge&password=logani�ceo&nombre=conrado&apellidos=and�a+matamalas&email=napoli.scaccia@distritoeste.sv&dni=64462042b&direccion=otumba+24+13e&ciudad=o�a&cp=39200&provincia=zaragoza&ntc=3742884361976074&b1=registrar,0
158,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1,0
159,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
160,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
161,gethttp://localhost:8080/tienda1/global/estilos.css,0
162,gethttp://localhost:8080/tienda1/index.jsp,0
163,gethttp://localhost:8080/tienda1/global/menum.jsp,0
164,gethttp://localhost:8080/tienda1/global/menum.jsp,0
165,gethttp://localhost:8080/tienda1/miembros/index.jsp,0
166,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
167,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
168,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
169,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
170,gethttp://localhost:8080/tienda1/index.jsp,0
171,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=krone&password=1e1ador&nombre=normando&apellidos=rossenberck&email=bain@raullazaro.pm&dni=87167407y&direccion=travesia+hospitalet+de+llobregat,+162+13b&ciudad=valdealgorfa&cp=16582&provincia=pontevedra&ntc=1646326838248937&b1=registrar",0
172,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
173,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
174,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
175,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=jecho&pwd=me93a&remember=on&b1=entrar,0
176,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
177,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
178,gethttp://localhost:8080/tienda1/imagenes/nuestratierra.jpg,0
179,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
180,gethttp://localhost:8080/tienda1/global/menum.jsp,0
181,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
182,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
183,gethttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=vino+rioja&precio=100&cantidad=58&b1=a�adir+al+carrito,0
184,"gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=callie&password=c84a12a&nombre=ariel&apellidos=madriles+hernandez&email=kwasniewska.tamburi@testdevelcidad.cr&dni=93398116s&direccion=pla�a+de+gaudi,+57,+8?e&ciudad=aldea+del+cano&cp=23670&provincia=valencia&ntc=6542491827196676&b1=registrar",0
185,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
186,gethttp://localhost:8080/tienda1/global/estilos.css,0
187,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
188,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1631&b1=confirmar,0
189,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4725&b1=pasar+por+caja,0
190,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
191,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=cotner&password=amontona+r&nombre=gervasio&apellidos=moharra+jodra&email=shiner-rangda@guerrerodelbienestar.cr&dni=54368029p&direccion=c/+pedro+ortiz,+128+&ciudad=san+cibrao+das+vi�as&cp=50332&provincia=burgos&ntc=8731298131217571&b1=registrar",0
192,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
193,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
194,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=6411&b1=pasar+por+caja,0
195,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
196,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=ruperta&pwd=concursado&remember=off&b1=entrar,0
197,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
198,gethttp://localhost:8080/tienda1/global/menum.jsp,0
199,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
200,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
201,"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=thomasin&password=peda2te1ca&nombre=josu�&apellidos=fraga+guevara&email=zaleska_legon@zampy.so&dni=58052164a&direccion=c/+fuente+del+peral+41,+&ciudad=f�gols&cp=09230&provincia=guadalajara&ntc=0003204654562755&b1=registrar",0
202,gethttp://localhost:8080/tienda1/global/estilos.css,0
203,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
204,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
205,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
206,gethttp://localhost:8080/tienda1/imagenes/cmenbul.gif,0
207,posthttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=raju&pwd=su0r6s09&remember=off&b1=entrar,0
208,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4470&b1=pasar+por+caja,0
209,posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=yunn-tzu&password=algabe�a&nombre=gregonio&apellidos=poma+bolet&email=saunders@titulosoficiales.web&dni=34791026f&direccion=jocs+olimpics+110+1-b&ciudad=san+vicente+de+la+barquera&cp=41309&provincia=madrid&ntc=3889877274730885&b1=registrar,0
210,gethttp://localhost:8080/tienda1/global/creditos.jsp,0
211,posthttp://localhost:8080/tienda1/publico/anadir.jsp?id=1&nombre=queso+manchego&precio=39&cantidad=8&b1=a�adir+al+carrito,0
212,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=5855&b1=confirmar,0
213,gethttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
214,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
215,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
216,gethttp://localhost:8080/tienda1/publico/carrito.jsp,0
217,gethttp://localhost:8080/tienda1/index.jsp,0
218,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
219,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
220,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
221,gethttp://localhost:8080/tienda1/global/menum.jsp,0
222,gethttp://localhost:8080/tienda1/imagenes/2.gif,0
223,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
224,gethttp://localhost:8080/tienda1/publico/miembros.jsp,0
225,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
226,gethttp://localhost:8080/tienda1/index.jsp,0
227,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
228,gethttp://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,0
229,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
230,gethttp://localhost:8080/tienda1/global/titulo.jsp,0
231,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
232,posthttp://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2,0
233,gethttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=atl-sale&password=3-e1e5rur3&nombre=homero&apellidos=royett+pratseva&email=kantorkova@salaparis.je&dni=45373661c&direccion=calle+arquitecto+francisco+bautista+4+1c&ciudad=dosrius&cp=50790&provincia=toledo&ntc=4780011651843487&b1=registrar,0
234,gethttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4562&b1=confirmar,0
235,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
236,posthttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
237,gethttp://localhost:8080/tienda1/publico/vaciar.jsp?b2=vaciar+carrito,0
238,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
239,gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=tosca&password=co2posi9or&nombre=remberta&apellidos=lombard�a+otago&email=kerjean@global-services.be&dni=73361115q&direccion=pasaje+cruz+de+mayo+108+1?c&ciudad=barruecopardo&cp=47882&provincia=alicante&ntc=8466112924954826&b1=registrar,0
240,gethttp://localhost:8080/tienda1/index.jsp,0
241,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
242,posthttp://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=kennie&password=zang�n&nombre=ervino&apellidos=de+jaime&email=vidom.kapatos@discotecateatre.om&dni=03043033h&direccion=calle+escalona+s/n+&ciudad=beniarj�&cp=31219&provincia=burgos&ntc=3906482283290567&b1=registrar,0
243,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
244,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
245,posthttp://localhost:8080/tienda1/publico/entrar.jsp?errormsg=credenciales+incorrectas,0
246,gethttp://localhost:8080/tienda1/miembros/imagenes/castro.jpg,0
247,gethttp://localhost:8080/tienda1/imagenes/logo.gif,0
248,"gethttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=woolwine0&password=enjalbegar&nombre=dositeo&apellidos=scardetta+huerta&email=kastner.matsuzaka@graficascamp.py&dni=44392621e&direccion=pla�a+mig+de+can+clos,+122+&ciudad=olmos+de+esgueva&cp=14810&provincia=burgos&ntc=4568588143966075&b1=registrar",0
249,gethttp://localhost:8080/tienda1/index.jsp,0
250,gethttp://localhost:8080/tienda1/global/estilos.css,0
251,gethttp://localhost:8080/tienda1/imagenes/1.gif,0
252,gethttp://localhost:8080/tienda1/index.jsp,0
253,gethttp://localhost:8080/tienda1/miembros/fotos.jsp,0
254,gethttp://localhost:8080/tienda1/global/menum.jsp,0
255,gethttp://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=godiva&pwd=6r5ncer5&remember=off&b1=entrar,0
256,gethttp://localhost:8080/tienda1/miembros/salir.jsp,0
257,gethttp://localhost:8080/tienda1/imagenes/3.gif,0
258,gethttp://localhost:8080/tienda1/publico/productos.jsp,0
259,"posthttp://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=giralda&password=21?i05r2&nombre=aquiles&apellidos=pires+arajol&email=castaldi.grasselli@expofloralzaragoza2014.pf&dni=97222758x&direccion=florencio+castillo,+111+&ciudad=montell�+i+martinet&cp=25175&provincia=barcelona&ntc=2247058936309066&b1=registrar",0
260,gethttp://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,0
261,posthttp://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=3927&b1=confirmar,0
262,gethttp://localhost:8080/tienda1/global/menum.jsp,0
